peptide,gene_short_name,state,pvalue,effect
RPS11|P62280,RPS11,3,0.668419619135958,-0.0174697343614023
EVI5L|Q96CN4-2,EVI5L,3,0.331194020109473,-0.0230163278931128
DYNLL2|Q96FJ2,DYNLL2,3,0.718747728013992,-0.03208727371272
SBF2|Q86WG5,SBF2,3,0.976832402524117,0.0108150144682338
MTAP|F8WES2,MTAP,3,0.572538898145849,0.0600650599558282
PI16|Q6UXB8,PI16,3,0.0110756585245012,0.339490996319116
TMEM38A|Q9H6F2,TMEM38A,3,0.163955495982452,-0.0717532610728426
ANTXR2|P58335,ANTXR2,3,0.77777157023839,0.059276581472251
SAMHD1|Q9Y3Z3,SAMHD1,3,0.0858281306810471,0.0797496932491614
CPNE6|O95741,CPNE6,3,0.975729892241731,-0.0203810246672081
EDF1|O60869,EDF1,3,0.00593830907814819,0.0877694493330619
SPRYD7|Q5W111,SPRYD7,3,0.995518772861402,0.00679742840053751
B4GAT1|O43505,B4GAT1,3,0.895250868834891,0.0239854351002136
AKAP8|O43823,AKAP8,3,0.911012391968382,0.0372527089667669
SYNGAP1|Q96PV0,SYNGAP1,3,0.00999176887830655,-0.0627982374272625
BNIP3L|A0A087WVL5,BNIP3L,3,0.928284243042071,0.0431190615759959
ACVR2A|P27037,ACVR2A,3,0.999987165597772,-0.00370552555450485
PRRT3|Q5FWE3,PRRT3,3,0.99987065202425,-0.00270821760188955
ITGB4|P16144-3,ITGB4,3,0.723733008404201,0.0408514076508256
CNN1|P51911,CNN1,3,0.946210653924473,0.12648973181352
SLC6A15|Q9H2J7,SLC6A15,3,0.978070764327163,0.0193736451942732
PAXX|Q9BUH6,PAXX,3,0.243782298628709,0.0473477982025221
ROCK2|O75116,ROCK2,3,0.000590753507898278,-0.0508158549250132
RBKS|Q9H477,RBKS,3,0.998338997063577,0.0111484980282275
ABCD3|P28288,ABCD3,3,0.00882577469149215,-0.0612543263783359
UBR2|Q8IWV8,UBR2,3,0.00112718433797199,0.0812040459875704
REEP5|Q00765,REEP5,3,0.910562631755603,-0.0252401885355419
VKORC1L1|Q8N0U8,VKORC1L1,3,0.775971484768151,-0.063078615833881
MPP3|D3DX46,MPP3,3,0.811286647852693,0.0423440328374643
APTX|Q7Z2E3,APTX,3,0.760646906408567,0.0375818297331449
NSMF|Q6X4W1,NSMF,3,0.205389216794186,-0.045937280503485
ALDH4A1|P30038,ALDH4A1,3,0.560718768147259,-0.0598015671312589
COG4|J3KNI1,COG4,3,0.873247229070789,0.015652131869454
MAP4|P27816-7,MAP4,3,0.712467502074653,0.0837402394714935
FAH|P16930,FAH,3,0.918133814186044,0.0370731069482686
TRHDE|Q9UKU6,TRHDE,3,0.994990791729929,0.0112901674939262
PHYKPL|Q8IUZ5,PHYKPL,3,0.999906052082679,0.00481551239604705
AP3D1|O14617-5,AP3D1,3,0.193723221127083,-0.0333893570897458
STAT2|P52630,STAT2,3,0.99952943350905,0.00728689810585748
RARS1|P54136,RARS1,3,0.000187790713952585,-0.0710559972059607
HDHD2|Q9H0R4,HDHD2,3,0.882480652067244,-0.0196486628648217
MTX2|O75431,MTX2,3,0.0581600372846327,-0.0546223914587851
SCN2B|O60939,SCN2B,3,0.999763889043364,-0.00310679488211393
GTPBP6|H0Y2S1,GTPBP6,3,0.936430994908684,0.04523518078321
CORO2B|Q9UQ03,CORO2B,3,0.000310525278980012,-0.069670935611795
TM7SF2|O76062,TM7SF2,3,3.28744425832639e-05,-0.127807061415371
CTNNB1|P35222,CTNNB1,3,0.5273625082029,-0.0261362597846634
TMEM9B|Q9NQ34,TMEM9B,3,0.999926841426502,0.00323451063482341
ABI2|Q9NYB9,ABI2,3,0.149709124095257,-0.0494542752558896
MRPL47|Q9HD33,MRPL47,3,8.8882914532129e-05,-0.158956252664746
MTHFD1|F5H2F4,MTHFD1,3,0.999731172783302,-0.0036878499470484
SYVN1|Q86TM6,SYVN1,3,0.000909786030513837,-0.127703134597334
PKIA|P61925,PKIA,3,0.38589686975883,0.0675615275163025
PPP2R2D|Q66LE6,PPP2R2D,3,0.837990382864874,0.0163822568721574
UBR7|Q8N806,UBR7,3,0.698525973288954,0.0409208853689607
TTYH1|Q9H313-3,TTYH1,3,0.157041153717694,-0.0660785669087988
RPS4X|P62701,RPS4X,3,0.23431069688686,-0.0318907364917918
SLC7A8|Q9UHI5,SLC7A8,3,0.941446432308237,-0.0283959618357062
YTHDF1|Q9BYJ9,YTHDF1,3,0.278043976818242,-0.0321812531410721
ITGA6|P23229-6,ITGA6,3,0.84767305658746,0.0524582524952729
TPM2|P07951-3,TPM2,3,0.999985247126825,0.0122506601630009
CDC42BPB|Q9Y5S2,CDC42BPB,3,0.0203167132132647,-0.0332399467628211
BRSK1|Q8TDC3,BRSK1,3,0.8473751924176,-0.0119071927958199
MID2|Q9UJV3,MID2,3,0.936125388794952,0.029358154006524
MRPS9|P82933,MRPS9,3,0.00213051465830316,-0.124933739919693
PABPC4|Q13310-3,PABPC4,3,0.928622291406332,-0.0148752294477031
PGLS|O95336,PGLS,3,0.97900648218111,0.0116091245190123
SLC4A8|Q2Y0W8,SLC4A8,3,0.00081942587612327,-0.108853218004489
CPLX3|Q8WVH0,CPLX3,3,0.719010578460201,-0.0593155689488194
ECHS1|P30084,ECHS1,3,0.000675754333414158,-0.111522095393753
CKAP4|Q07065,CKAP4,3,0.840636183457284,-0.0246322187268568
FBXW2|Q9UKT8,FBXW2,3,0.338982406744626,-0.0409295107378524
ARVCF|O00192,ARVCF,3,0.479132601607242,0.0384107805965943
UBAP2L|Q14157-5,UBAP2L,3,0.481449491465126,-0.0358801626213159
PCP4|P48539,PCP4,3,0.123762112650233,-0.119787106626242
CYFIP2|Q96F07,CYFIP2,3,0.0650564941090296,-0.0442912894584899
MT-ND3|P03897,MT-ND3,3,0.933626698410478,-0.0427694889904177
NEK7|Q8TDX7,NEK7,3,0.00936570051757712,0.0765233356558309
PRKCE|Q02156,PRKCE,3,0.0129507468378703,-0.0656788806233121
DLG3|Q5JUW8,DLG3,3,0.11774849002882,-0.0268834428173861
NDUFB9|Q9Y6M9,NDUFB9,3,0.00933885011301328,-0.0921885339258619
SCPEP1|Q9HB40,SCPEP1,3,0.413533623194388,0.0502838643540935
NFS1|Q9Y697,NFS1,3,0.133310775445191,-0.0387150598587007
COL11A1|P12107,COL11A1,3,0.984305449717039,0.0926290454067156
GALNT17|Q6IS24,GALNT17,3,0.0505380357509576,-0.0839354213118034
TAGLN|Q01995,TAGLN,3,0.998787781426774,0.0402912499735301
SEPTIN5|Q99719,SEPTIN5,3,0.113183310728678,-0.0571688846756113
KPNA4|O00629,KPNA4,3,0.966836949085084,0.00999642596180589
NGEF|Q8N5V2,NGEF,3,0.00767204885168959,-0.104663535463259
BLVRA|P53004,BLVRA,3,0.999999490653782,-0.000566729512103348
NAGK|Q9UJ70,NAGK,3,0.998105203077459,0.00757542768701652
KLC1|Q07866-7,KLC1,3,0.155278848455768,-0.0346087973095015
RPL36A|J3KQN4,RPL36A,3,0.296688210736434,-0.0501018289141756
BTF3L4|Q96K17,BTF3L4,3,0.0818437832845206,-0.0833273916620578
POLE3|Q9NRF9,POLE3,3,0.999938722874321,0.00569246053284038
MT2A|P02795,MT2A,3,0.0284127992467759,0.264219651289568
PPP2CB|P62714,PPP2CB,3,0.5375550277606,-0.0258316733521431
TUBB2B|Q9BVA1,TUBB2B,3,0.999990616761009,-0.00360181509719046
GCC2|Q8IWJ2,GCC2,3,0.935961153525955,0.0147924111088675
MRPS33|C9JBY7,MRPS33,3,0.0250127393902689,-0.125893604393435
MSRA|Q9UJ68,MSRA,3,0.0589493073595739,-0.0724559106063336
PEBP1|P30086,PEBP1,3,0.918557271893641,0.0155191850622862
YWHAQ|P27348,YWHAQ,3,0.704864001213426,-0.0368330751597143
TCAF1|Q9Y4C2,TCAF1,3,0.846004570251094,-0.0261192398669359
BZW2|Q9Y6E2,BZW2,3,0.097339944696158,-0.0472036401879968
ADGRA1|Q86SQ6-1,ADGRA1,3,0.43697407264779,-0.0390843234135494
SNX17|Q15036,SNX17,3,0.996143821021043,-0.00733786600605185
YPEL4|Q96NS1,YPEL4,3,0.999213046992576,-0.0144194267303514
PTER|Q96BW5,PTER,3,0.999448567171607,-0.0153513897261231
CUL3|Q13618,CUL3,3,0.180478240558403,-0.0264696172837298
SLC25A10|Q9UBX3,SLC25A10,3,0.548423437676335,-0.0385621371851819
SYNCRIP|O60506-3,SYNCRIP,3,0.110480314624548,-0.146383770066203
EDEM3|Q9BZQ6,EDEM3,3,0.810113750188451,0.179085368816422
PDLIM5|Q96HC4,PDLIM5,3,0.972318710702359,0.0181563701568798
DLAT|P10515,DLAT,3,0.374603648540433,-0.0359525133704657
PLS3|A0A0A0MSQ0,PLS3,3,0.932382792522665,-0.022927384406052
TNPO3|Q9Y5L0,TNPO3,3,0.980031170964897,-0.0134998432172076
MAST1|Q9Y2H9,MAST1,3,0.991997991297862,0.00945020833548728
GGT5|P36269,GGT5,3,0.909945008728592,-0.044634766582931
MYO1B|E9PDF6,MYO1B,3,0.016898713202112,-0.0800624638739642
ACAT2|Q9BWD1,ACAT2,3,0.930268035892826,-0.0249000125272432
TPM2|P07951,TPM2,3,0.999545232105204,0.0287876918293912
TTC37|Q6PGP7,TTC37,3,0.0825702665926288,-0.0568597732710152
ARMC10|Q8N2F6-2,ARMC10,3,0.71306362798006,-0.054625584722109
SLC9A1|P19634,SLC9A1,3,0.216048770420923,-0.0440814367458423
SLC25A11|Q02978,SLC25A11,3,0.438278867959277,-0.032677797395789
RAB24|Q969Q5,RAB24,3,0.998661499456369,0.00470012928034769
CUL2|Q13617,CUL2,3,0.727167211167254,-0.0218093221918512
ORC4|O43929,ORC4,3,0.672651101896464,0.0491444457365755
SMG1|Q96Q15,SMG1,3,0.0297039049264228,0.0453851696848012
MAP2K3|P46734,MAP2K3,3,0.597452149117135,0.0498251517177871
ITGA6|P23229,ITGA6,3,0.842974740698301,0.0311725428759672
AP1G1|O43747,AP1G1,3,0.695591745485574,-0.0207131551948551
CYBC1|Q9BQA9,CYBC1,3,0.999742263740745,-0.00680918478616294
ATG9A|Q7Z3C6,ATG9A,3,0.298376036291847,0.0446240090949332
CYC1|P08574,CYC1,3,0.263989554158803,-0.0384921722120036
RBM33|Q96EV2,RBM33,3,0.0294260085304594,0.0915591118264471
RARRES2|Q99969,RARRES2,3,0.999999645051337,-0.0015997900205848
RASAL2|Q9UJF2-2,RASAL2,3,0.0768403740682901,-0.0313636044196392
ZDHHC5|Q9C0B5,ZDHHC5,3,0.997574313732659,-0.00458623035825145
GPS1|Q13098-7,GPS1,3,0.545125621252271,-0.0275407213663419
NRXN2|G5E9G7,NRXN2,3,0.998788314340784,0.00463057037022421
RPL28|P46779,RPL28,3,0.901265558899621,-0.0293681522648405
GALM|Q96C23,GALM,3,0.444925604917276,0.0899663818961227
FARSB|Q9NSD9,FARSB,3,0.0202982714348265,-0.0705282454087799
MBOAT2|Q6ZWT7,MBOAT2,3,0.975454368991664,-0.0159078583059358
ITPKB|P27987,ITPKB,3,0.619628805103324,0.0402838291148482
JAM2|P57087,JAM2,3,0.690677855908394,-0.0393813217253053
CACNA1B|B1AQK6,CACNA1B,3,0.999996756999491,0.00113025206469161
CDK5|Q00535,CDK5,3,0.261901687111733,-0.0402187712744505
PRTFDC1|Q9NRG1,PRTFDC1,3,0.247972708781136,-0.0796863100559588
STXBP1|P61764-2,STXBP1,3,0.112016485166988,-0.0680926028972859
LHPP|Q9H008,LHPP,3,0.400301397018762,0.0558057419148857
PHF24|Q9UPV7,PHF24,3,0.355405964703162,-0.0363119607434806
ACTN4|H7C144,ACTN4,3,0.190966236002344,-0.118103509112431
SYT1|J3KQA0,SYT1,3,0.951453082269227,0.0849011644312113
ST13|P50502,ST13,3,0.554194790685215,-0.0328222561464506
BIN1|O00499,BIN1,3,0.983741099875095,0.0148278735906245
HMGB3|O15347,HMGB3,3,0.0418897957742641,-0.11109214255732
MRPL20|Q9BYC9,MRPL20,3,0.013648974158266,-0.13793911174827
LTA4H|P09960,LTA4H,3,0.452963881417963,0.0315053403168955
CCDC88A|Q3V6T2,CCDC88A,3,0.997084726253801,-0.00521626650078377
TMPO|P42166,TMPO,3,0.000218377733437913,0.0854613669814568
NDRG4|Q9ULP0-6,NDRG4,3,0.890839395283197,0.0242129358501279
MBNL1|A0A0A0MQX8,MBNL1,3,0.0768128710724677,0.0552537515997036
NAPA|P54920,NAPA,3,0.118482144274715,-0.0629815726674431
AURKAIP1|Q9NWT8,AURKAIP1,3,0.965905468580321,0.0419672192556418
AGRN|O00468-3,AGRN,3,0.903677430445662,0.0154986551147755
KIF13A|H0Y307,KIF13A,3,0.789834980803406,0.0638815494629419
PSMB6|P28072,PSMB6,3,0.897061143484336,0.0136550892290805
COA1|Q9GZY4,COA1,3,0.472475417474882,-0.0420125046117551
ITCH|Q96J02,ITCH,3,0.157062333184253,-0.0407986713119768
EIF3M|Q7L2H7,EIF3M,3,0.832488519450609,-0.0416031792947412
KIF5C|O60282,KIF5C,3,0.152263028332758,-0.0334329669939859
UBC|F5H265,UBC,3,0.0571812444283654,0.0510411990527469
PDS5B|Q9NTI5,PDS5B,3,4.55114261869172e-05,0.0941467371849204
SEC22A|Q96IW7,SEC22A,3,0.00944806410212584,-0.106883406705656
MRPL53|Q96EL3,MRPL53,3,0.0192470234253149,-0.113731744876088
SHISA7|A6NL88,SHISA7,3,0.454502040056502,-0.0550591437798597
MRPS7|Q9Y2R9,MRPS7,3,0.00290412643632965,-0.125894190847043
LANCL2|Q9NS86,LANCL2,3,0.329212560286068,-0.0336171548653696
GOPC|Q9HD26,GOPC,3,0.996244143416221,0.006780774873369
SFT2D2|Q5TIH2,SFT2D2,3,0.991368398818575,0.0217108204066176
OPA1|O60313-2,OPA1,3,0.0147001657776652,-0.0541559438591458
CPTP|Q5TA50,CPTP,3,0.999941679994306,-0.00446782289491449
TCF25|Q9BQ70,TCF25,3,0.291404441976181,0.0433354789665075
SLC4A10|C9J240,SLC4A10,3,0.0162598555706928,-0.286424700251608
LCLAT1|Q6UWP7,LCLAT1,3,0.00397472485104533,-0.0725737716822557
AKR1C1|Q04828,AKR1C1,3,0.239351382370104,-0.0984250784194162
NDUFA8|P51970,NDUFA8,3,0.0202316760838287,-0.0909434149116294
YES1|J3QRU1,YES1,3,0.221087849216113,0.0510009391336895
PITPNA|Q00169,PITPNA,3,0.918760845785926,-0.017450206165023
ADGRB1|O14514,ADGRB1,3,0.0825723628779528,-0.0489301897139385
CDH20|Q9HBT6,CDH20,3,0.95722925103059,0.0151520512325631
RCHY1|Q96PM5,RCHY1,3,0.525157948589335,0.0616148376824731
DHX15|O43143,DHX15,3,0.0182703559337835,0.0455223654739227
RTN3|O95197,RTN3,3,0.023372416589486,-0.0496165312543227
CPT1A|P50416,CPT1A,3,0.887043672745438,-0.0242128467120963
BABAM2|Q9NXR7,BABAM2,3,0.997681174349332,-0.00625150333167311
OLFM3|Q96PB7,OLFM3,3,0.237727981310689,-0.0493024275225626
SHMT2|P34897,SHMT2,3,0.484423051924964,-0.0629869391577528
CRELD1|Q96HD1,CRELD1,3,0.288055622532089,-0.0519821188208321
CCDC28A|Q8IWP9,CCDC28A,3,0.230383548397846,0.0589316824512502
UFC1|Q9Y3C8,UFC1,3,0.122494623899434,0.0366094392307759
SGSM1|Q2NKQ1,SGSM1,3,0.989532384171444,0.0116811061752831
MAP3K13|O43283,MAP3K13,3,0.999657935019124,0.00724638293347055
COL14A1|Q05707,COL14A1,3,0.999218056005673,-0.0320971413143575
NDUFA10|O95299,NDUFA10,3,0.0327125374362184,-0.0822867316729586
MYH11|P35749,MYH11,3,0.99987930469089,0.0190497018885247
CHCHD6|Q9BRQ6,CHCHD6,3,0.224877238130134,-0.0455729141608402
NDUFS7|O75251,NDUFS7,3,0.00306659810179433,-0.103713748405277
SCAI|Q8N9R8,SCAI,3,0.300657548169696,-0.0432292675575472
ANP32B|Q92688,ANP32B,3,0.084640031325229,0.051015199531059
BORCS8|Q96FH0-2,BORCS8,3,0.551834940529197,0.0350046446821692
GLDC|P23378,GLDC,3,0.3410277104489,-0.0501258012112294
DAP3|P51398,DAP3,3,0.00564940336663122,-0.129278619766112
TAOK1|Q7L7X3,TAOK1,3,0.0352038439340719,-0.033661898629415
MRPS11|P82912,MRPS11,3,0.222528674677871,-0.0880645538957745
XRN2|Q9H0D6,XRN2,3,0.987445124520316,0.0088372667282713
ECE1|P42892,ECE1,3,0.966016460654437,0.018332426681372
LYPLA1|O75608,LYPLA1,3,0.93565046043175,-0.014583664837993
ANXA6|E5RK69,ANXA6,3,0.489882447157179,-0.0764919161759626
PITPNC1|Q9UKF7,PITPNC1,3,0.0225895031900564,-0.0715560032715736
ATP6AP2|O75787,ATP6AP2,3,0.999999602322086,0.000862884863355048
MRPL48|Q96GC5,MRPL48,3,0.000179233803632606,-0.141158134467662
PHKA2|P46019,PHKA2,3,0.753186359285074,0.0244976089453799
CHMP2A|O43633,CHMP2A,3,0.084753099057271,-0.0842828410659467
ULK2|Q8IYT8,ULK2,3,0.913316793317563,-0.0183107454114107
FXN|Q16595,FXN,3,0.997659590006507,-0.00860149318819231
FZD8|Q9H461,FZD8,3,0.151205829553732,0.104787824572651
VPS36|Q86VN1,VPS36,3,0.0709527972105473,-0.0375257127872114
UBE2F|Q969M7,UBE2F,3,0.999935554402472,0.00214938557586453
LTN1|O94822,LTN1,3,0.382749620452875,-0.0350428557454658
ELMOD1|E9PLM8,ELMOD1,3,0.409605322909276,-0.0506397406523877
CBFB|Q13951,CBFB,3,0.0410640703143915,0.100646086241919
EPB41L3|Q9Y2J2-4,EPB41L3,3,0.462509883427197,-0.054553733466094
LRRC73|Q5JTD7,LRRC73,3,0.0892021799527783,-0.0592036793194401
HACD3|Q9P035,HACD3,3,0.602852136248564,0.0257485572856582
LAMA1|P25391,LAMA1,3,0.0870547012687031,0.111872128996663
CREG2|Q8IUH2,CREG2,3,0.404192217086405,-0.0770016152174654
MAP2K4|P45985,MAP2K4,3,0.250560476461089,-0.0309992864433824
ANKRD24|Q8TF21,ANKRD24,3,0.969939635979218,-0.0147090698588885
OSBP2|Q969R2,OSBP2,3,0.890968757722406,-0.0189827338428234
NRSN2|Q9GZP1,NRSN2,3,0.340306953571967,-0.0822860959651127
FAM217B|Q9NTX9,FAM217B,3,0.994814125136487,-0.0238982926665621
FZD7|O75084,FZD7,3,0.0748761648579641,0.152437882933019
NCOA5|Q9HCD5,NCOA5,3,0.089718347974954,0.0531644946517359
ANK2|Q01484-5,ANK2,3,0.999998924452497,0.000876869033166356
SRCAP|A0A0C4DFX4,SRCAP,3,0.973152137451156,0.0789383663909689
GFAP|K7ELP4,GFAP,3,0.0350061807915814,0.327436083889796
TMCC1|O94876,TMCC1,3,0.999833037711969,0.00272540262889974
ITGB2|P05107,ITGB2,3,0.0220433845931577,0.115133886982286
DIRAS2|Q96HU8,DIRAS2,3,0.362218725873686,-0.0503040994024015
ASTN1|O14525-2,ASTN1,3,0.229504142462095,-0.0369680347205597
NDUFA3|O95167,NDUFA3,3,0.0496773941793719,-0.140129121843539
LUC7L2|Q9Y383,LUC7L2,3,0.0799824773596581,0.0548271250382249
HGS|O14964,HGS,3,0.999906449915437,0.0015032997550034
SLC39A11|Q8N1S5,SLC39A11,3,0.983374756889444,0.0234124422994972
RAMAC|Q9BTL3,RAMAC,3,0.18460239515752,-0.069808847930643
ENO1|P06733,ENO1,3,0.93206658103985,-0.0184400492250681
CCND3|P30281,CCND3,3,0.5210545830569,-0.0936363855557623
SUPT6H|Q7KZ85,SUPT6H,3,0.181134347553878,0.0546123281740589
XPO4|Q9C0E2,XPO4,3,0.996870635554566,-0.00874606807957117
ADORA1|A0A087X173,ADORA1,3,0.942950992824318,0.0319493263898225
PRDX5|P30044,PRDX5,3,0.994981092314284,-0.00747824572560046
CS|O75390,CS,3,0.00101988544961207,-0.0928873671488732
NFAT5|O94916-4,NFAT5,3,0.00310137705700708,0.0704016515435653
EPRS1|P07814,EPRS1,3,0.0126173110055852,-0.052348333341231
EIF2B1|Q14232,EIF2B1,3,0.0773314650316201,-0.0451658909306379
MCRIP1|I3L2L5,MCRIP1,3,0.705061359373894,-0.0469841256185807
PRDX6|P30041,PRDX6,3,0.997393847004459,0.0101807250818227
PPP1R7|Q15435,PPP1R7,3,0.140920897507137,-0.0331741334863243
PLSCR4|Q9NRQ2,PLSCR4,3,0.293627715262221,0.0943615638578493
DLG1|Q12959-9,DLG1,3,0.0198530452107126,-0.109173243738235
PFKL|P17858,PFKL,3,0.826660354249653,-0.023482982469212
TCP11L1|Q9NUJ3,TCP11L1,3,0.142067334547511,-0.0305836673325207
NGRN|Q9NPE2,NGRN,3,0.986129560694392,0.0143791761902169
CMBL|Q96DG6,CMBL,3,0.997070373877888,0.00888199167904458
AFAP1|Q8N556-2,AFAP1,3,0.078560241587453,-0.0798049716652098
ARHGEF2|V9GYF0,ARHGEF2,3,0.879499864825506,-0.047281640938396
CACNG8|Q8WXS5,CACNG8,3,0.52604841892088,-0.0469656938743803
MTHFD2L|Q9H903,MTHFD2L,3,0.984553743321271,0.0117252237335444
LETMD1|Q6P1Q0,LETMD1,3,0.929305452055309,-0.0194929357424276
SRPRB|Q9Y5M8,SRPRB,3,0.998490269205146,-0.0071721464967453
NRXN3|Q9Y4C0-4,NRXN3,3,0.999332266381332,0.0068256555081829
MYL9|P24844,MYL9,3,0.999261569899928,0.0199737258841868
TAGLN2|P37802,TAGLN2,3,0.999333609813718,-0.00970569305109784
NR2C2|P49116,NR2C2,3,0.299308837567894,0.0580640029476672
ATL1|Q8WXF7,ATL1,3,0.000177248685304665,-0.0608447755898366
SCGN|O76038,SCGN,3,0.142940624963703,0.148537339127399
GFRA2|O00451,GFRA2,3,0.27319963131102,-0.0420893068149771
MFN2|O95140,MFN2,3,0.0141135860246135,-0.0433232574457052
CTH|P32929,CTH,3,0.0433674440259858,-0.0697496774097608
PDLIM7|Q9NR12,PDLIM7,3,0.996341499251466,0.0272088770372288
MICAL3|Q7RTP6,MICAL3,3,0.999618439847165,-0.00282156632358604
ATP1B1|P05026,ATP1B1,3,0.0246126886783158,-0.0535212608178506
SEPTIN11|D6RER5,SEPTIN11,3,0.309146963246268,-0.0403536319511886
TBC1D1|Q86TI0-2,TBC1D1,3,0.403338299884538,0.041873579226757
MRPS5|P82675,MRPS5,3,0.025714567604841,-0.0894749834951283
SLC25A3|Q00325-2,SLC25A3,3,0.297750983373932,-0.0552653913177341
NDUFB5|O43674,NDUFB5,3,0.00199588074414081,-0.0973746034108097
STMN1|P16949,STMN1,3,0.710308590220872,-0.0308459879008086
AIP|O00170,AIP,3,0.672852645848548,0.0213937386305105
ABCE1|P61221,ABCE1,3,0.581769624374816,-0.0210339832438849
CPNE9|Q8IYJ1,CPNE9,3,0.332881063372143,-0.0609315701270817
DESI1|Q6ICB0,DESI1,3,0.895831466404839,-0.0500111253120646
PTPMT1|Q8WUK0,PTPMT1,3,0.00604373920328005,-0.0974694371558137
CCNYL1|Q8N7R7,CCNYL1,3,0.637389084208093,0.0726662961854083
PPIL2|Q13356,PPIL2,3,0.301474485308051,0.0824140026729902
GTF2I|P78347,GTF2I,3,0.430481853476411,0.0249231493427606
AQP4|P55087,AQP4,3,0.846121524528407,0.0639378872609783
SPATS2L|Q9NUQ6,SPATS2L,3,0.828543965308509,-0.0353370875520098
ACSS1|Q9NUB1,ACSS1,3,0.984201952066805,-0.0149514456953952
RUVBL1|Q9Y265,RUVBL1,3,0.93789369099325,0.0106352969635182
SRSF7|Q16629,SRSF7,3,0.503948503171625,0.0272525001410555
MTURN|Q8N3F0,MTURN,3,0.955689963741475,0.0147106595779276
CBLN4|Q9NTU7,CBLN4,3,0.43857078394921,-0.0824437226905296
LAGE3|Q14657,LAGE3,3,0.0900397263555697,0.0834669639353205
UBA1|P22314,UBA1,3,0.796421111272564,-0.0138656132472211
SRXN1|Q9BYN0,SRXN1,3,0.202851348013851,0.0596243811659176
JCAD|Q9P266,JCAD,3,0.948439340552493,-0.0157486671357302
SCIN|Q9Y6U3,SCIN,3,0.0180050955267829,0.386108219281306
TPM1|P09493-6,TPM1,3,0.999952499832683,-0.0183576656511327
TRIQK|E5RGJ1,TRIQK,3,0.401676625261436,0.0616831632565644
PDK3|Q15120,PDK3,3,0.814233423873132,-0.0200709960825602
PPP2R5E|Q16537,PPP2R5E,3,0.0347541765201019,-0.0415931507926257
UBQLN4|Q9NRR5,UBQLN4,3,0.0125144380896766,0.0691621723122161
CRK|P46108,CRK,3,0.96804750861557,0.00811659041425218
HLA-DRA|P01903,HLA-DRA,3,0.998598152612201,0.0185334193793642
ALDH3A2|P51648,ALDH3A2,3,0.0309998156170896,0.0637644922685283
SGTA|O43765,SGTA,3,0.978897263471357,-0.0104450123642572
CDH10|Q9Y6N8,CDH10,3,0.150411632775728,-0.0496051293050608
ALPL|P05186,ALPL,3,0.596694557436208,-0.0791914207774184
ACAA2|P42765,ACAA2,3,0.611593235331522,-0.0449955831114865
EVL|Q9UI08,EVL,3,0.567528240539672,-0.0240212720208942
DCPS|Q96C86,DCPS,3,0.970403932270092,0.0185321127129593
RPL27|P61353,RPL27,3,0.0610603534091244,-0.0568152051349194
DNAH2|Q9P225,DNAH2,3,0.54165183197498,0.214000975082828
RHOC|Q5JR08,RHOC,3,0.999815762153844,-0.00978397993085672
KIAA1109|Q2LD37,KIAA1109,3,0.298217321065021,0.0272061971874101
DPAGT1|Q9H3H5,DPAGT1,3,0.999207925122136,0.0148638485127776
UNC5B|Q8IZJ1,UNC5B,3,0.210236553942783,0.0663328390877408
MRPL22|Q9NWU5,MRPL22,3,0.189905375222888,-0.0613304249540444
GNG3|P63215,GNG3,3,0.110061019764431,-0.0787315249561757
DIABLO|Q9NR28,DIABLO,3,0.350781745443624,-0.0470254009928525
MAP2K5|Q13163,MAP2K5,3,0.992471669602985,0.0356552689695985
PDE4B|Q07343,PDE4B,3,0.632117641803077,-0.0326533734582111
UQCRB|P14927,UQCRB,3,0.401702228528141,-0.0395125004162079
CLEC14A|Q86T13,CLEC14A,3,0.991000241998789,0.0223284007212661
RALYL|Q86SE5-3,RALYL,3,0.068160382480613,0.0593059870132662
HOMER1|Q86YM7,HOMER1,3,0.0683399848890579,-0.0522987353799688
SEPTIN7|Q16181-2,SEPTIN7,3,0.877162085801147,-0.0124890560685631
FN1|P02751,FN1,3,0.999434835408694,0.015703181480536
PCNT|O95613,PCNT,3,0.817029486982203,0.0303212431801096
LRRC57|Q8N9N7,LRRC57,3,0.825180053349239,-0.0214632176025245
CALD1|Q05682,CALD1,3,0.940202337081704,0.036412828184549
GPR158|Q5T848,GPR158,3,0.00334099740095228,-0.0659420847677445
LPGAT1|Q92604,LPGAT1,3,0.896929482890576,-0.0196724164635952
SKP1|P63208,SKP1,3,0.0790009352108327,-0.0651614495235257
ACTR3|P61158,ACTR3,3,0.985702982789514,-0.00496244028625403
DNAJC6|O75061-2,DNAJC6,3,0.303551521080442,-0.0242448694753565
MAGEE1|Q9HCI5,MAGEE1,3,0.120421312103653,-0.107969057571956
ROCK1|Q13464,ROCK1,3,3.47852485619304e-05,0.0963767731906277
CRIP2|P52943,CRIP2,3,0.996587469255412,-0.0109052132397716
MINDY2|Q8NBR6-2,MINDY2,3,0.175441216027685,0.0619057996837851
MTSS1|O43312,MTSS1,3,0.0179927210367941,0.0991937282357021
C9orf16|Q9BUW7,C9orf16,3,0.194161551359216,0.136873858479138
IMMT|Q16891-2,IMMT,3,0.13356025577252,-0.0409634268184088
PRPSAP1|Q14558-2,PRPSAP1,3,0.773918080821607,-0.0216641762927758
PHACTR1|Q9C0D0,PHACTR1,3,0.0262613913614047,-0.0609383950708283
